transaction_id,sku,warehouse_id,transaction_type,quantity_change,timestamp
TXN0005688,PRO00030,WH005,INBOUND,4,2023-01-20T00:00:00
TXN0005689,PRO00027,WH001,ADJUSTMENT,166,2023-11-21T00:00:00
TXN0005690,ITM00011,WH005,TRANSFER,170,2025-04-02T00:00:00
TXN0005691,ITM00043,WH004,INBOUND,79,2025-01-03T00:00:00
TXN0005692,PRO00146,WH004,,94,2025-06-17T00:00:00
TXN0005693,PRO00148,WH002,,116,2025-01-29T00:00:00
TXN0005694,SKU00093,WH004,OUTBOUND,-192,2023-03-08T00:00:00
TXN0005695,PRO00148,WH005,TRANSFER,153,2023-01-04T00:00:00
TXN0005696,PROD00048,WH002,INBOUND,52,2023-11-24T00:00:00
TXN0005697,PROD00024,WH001,TRANSFER,195,2025-04-13T00:00:00
TXN0005698,SKU00197,WH005,TRANSFER,170,2023-06-22T00:00:00
TXN0005699,PROD00062,WH002,INBOUND,184,2023-09-07T00:00:00
TXN0005700,PROD00123,WH002,TRANSFER,118,2023-02-17T00:00:00
TXN0005701,PRO00017,WH001,ADJUSTMENT,42,2023-08-05T00:00:00
TXN0005702,SKU00054,WH004,INBOUND,20,2025-09-18T00:00:00
TXN0005703,SKU00057,WH004,INBOUND,43,2025-03-25T00:00:00
TXN0005704,SKU00093,WH004,RETURN,148,2025-06-26T00:00:00
TXN0005705,PROD00177,WH001,ADJUSTMENT,130,2025-05-01T00:00:00
TXN0005706,PRO00150,WH004,INBOUND,96,2023-06-18T00:00:00
TXN0005707,PROD00168,WH005,ADJUSTMENT,190,2025-08-19T00:00:00
TXN0005708,ITM00172,WH003,OUTBOUND,-118,2024-12-31T00:00:00
TXN0005709,SKU00035,WH002,ADJUSTMENT,69,2024-10-06T00:00:00
TXN0005710,PROD00125,WH001,TRANSFER,191,2025-03-19T00:00:00
TXN0005711,PRO00097,WH001,RETURN,10,2025-05-31T00:00:00
TXN0005712,PRO00095,WH005,ADJUSTMENT,70,2024-07-16T00:00:00
TXN0005713,ITM00166,WH002,ADJUSTMENT,200,2025-02-06T00:00:00
TXN0005714,SKU00093,WH005,TRANSFER,183,2025-01-01T00:00:00
TXN0005715,ITM00071,WH002,RETURN,141,2023-04-23T00:00:00
TXN0005716,PRO00137,WH003,RETURN,80,2025-01-09T00:00:00
TXN0005717,PROD00117,WH005,ADJUSTMENT,96,2024-10-30T00:00:00
TXN0005718,PROD00024,WH005,ADJUSTMENT,157,2023-01-21T00:00:00
TXN0005719,PROD00191,WH003,TRANSFER,21,2023-09-06T00:00:00
TXN0005720,ITM00023,WH001,TRANSFER,120,2024-01-26T00:00:00
TXN0005721,PROD00160,WH004,INBOUND,6,2024-01-27T00:00:00
TXN0005722,PROD00177,WH002,TRANSFER,21,2024-03-19T00:00:00
TXN0005723,PROD00125,WH003,TRANSFER,63,2024-04-05T00:00:00
TXN0005724,PROD00192,WH001,ADJUSTMENT,120,2023-10-01T00:00:00
TXN0005725,PROD00192,WH005,ADJUSTMENT,132,2023-04-04T00:00:00
TXN0005726,ITM00011,WH004,INBOUND,1,2023-12-05T00:00:00
TXN0005727,PROD00059,WH001,ADJUSTMENT,174,2023-07-22T00:00:00
TXN0005728,PRO00095,WH004,ADJUSTMENT,163,2023-01-22T00:00:00
TXN0005729,ITM00113,WH001,INBOUND,49,2024-01-12T00:00:00
TXN0005730,PRO00019,WH002,ADJUSTMENT,155,2025-09-12T00:00:00
TXN0005731,SKU00143,WH002,OUTBOUND,-188,2023-09-25T00:00:00
TXN0005732,SKU00082,WH002,TRANSFER,163,2023-07-12T00:00:00
TXN0005733,ITM00025,WH005,OUTBOUND,-33,2024-10-29T00:00:00
TXN0005734,ITM00065,WH003,ADJUSTMENT,161,2023-06-13T00:00:00
TXN0005735,PROD00182,WH001,OUTBOUND,-24,2024-07-26T00:00:00
TXN0005736,PROD00199,WH003,INBOUND,143,2025-06-29T00:00:00
TXN0005737,PRO00115,WH001,ADJUSTMENT,173,2023-06-11T00:00:00
TXN0005738,SKU00086,WH005,OUTBOUND,-194,2025-04-27T00:00:00
TXN0005739,PRO00012,WH004,INBOUND,103,2024-05-11T00:00:00
TXN0005740,ITM00134,WH005,OUTBOUND,-87,2025-04-19T00:00:00
TXN0005741,PROD00147,WH005,OUTBOUND,-156,2025-01-18T00:00:00
TXN0005742,SKU00188,WH003,OUTBOUND,-23,2023-06-19T00:00:00
TXN0005743,PROD00059,WH001,INBOUND,116,2024-03-16T00:00:00
TXN0005744,ITM00166,WH003,OUTBOUND,-129,2025-07-07T00:00:00
TXN0005745,PROD00016,WH003,OUTBOUND ,-47,2024-11-14T00:00:00
TXN0005746,PRO00146,WH001,ADJUSTMENT,149,2023-07-07T00:00:00
TXN0005747,PRO00119,WH002,RETURN,143,2024-10-14T00:00:00
TXN0005748,PROD00129,WH004,RETURN,30,2024-02-08T00:00:00
TXN0005749,PROD00108,WH002,OUTBOUND,-25,2023-05-15T00:00:00
TXN0005750,ITM00112,WH001,,102,2024-05-28T00:00:00
TXN0005751,SKU00138,WH002,ADJUSTMENT,124,2024-06-23T00:00:00
TXN0005752,ITM00128,WH004,RETURN,63,2023-12-31T00:00:00
TXN0005753,ITM00050,WH002,ADJUSTMENT,34,2025-09-27T00:00:00
TXN0005754,PRO00032,WH004,ADJUSTMENT,63,2025-07-19T00:00:00
TXN0005755,ITM00127,WH004,INBOUND,62,2024-09-25T00:00:00
TXN0005756,PRO00151,WH003,INBOUND,43,2025-03-22T00:00:00
TXN0005757,PRO00029,WH002,INBOUND,21,2023-10-01T00:00:00
TXN0005758,PRO00193,WH001,OUTBOUND,-195,2023-02-16T00:00:00
TXN0005759,PRO00032,WH003,INBOUND,107,2023-09-03T00:00:00
TXN0005760,PROD00048,WH005,ADJUSTMENT,79,2025-04-23T00:00:00
TXN0005761,PROD00117,WH003,RETURN,30,2024-07-19T00:00:00
TXN0005762,SKU00031,WH005,INBOUND,24,2024-10-18T00:00:00
TXN0005763,PRO00052,WH002,INBOUND,18,2024-08-28T00:00:00
TXN0005764,SKU00061,WH003,OUTBOUND,-197,2024-07-31T00:00:00
TXN0005765,SKU00138,WH004,OUTBOUND,-146,2023-03-31T00:00:00
TXN0005766,PRO00030,WH001,ADJUSTMENT,35,2024-10-28T00:00:00
TXN0005767,PRO00104,WH005,OUTBOUND,-178,2024-05-01T00:00:00
TXN0005768,ITM00043,WH004,,69,2025-09-19T00:00:00
TXN0005769,SKU00140,WH003,INBOUND,72,2023-06-25T00:00:00
TXN0005770,PRO00109,WH001,ADJUSTMENT,120,2023-09-15T00:00:00
TXN0005771,ITM00113,WH005,RETURN,175,2024-08-27T00:00:00
TXN0005772,ITM00126,WH005,OUTBOUND,-151,2025-05-24T00:00:00
TXN0005773,PRO00146,WH005,RETURN,125,2023-09-20T00:00:00
TXN0005774,ITM00126,WH002,TRANSFER,173,2023-08-15T00:00:00
TXN0005775,SKU00116,WH004,ADJUSTMENT,125,2024-10-16T00:00:00
TXN0005776,PRO00068,WH002,OUTBOUND,-77,2025-06-29T00:00:00
TXN0005777,PROD00117,WH002,RETURN,62,2024-03-24T00:00:00
TXN0005778,ITM00058,WH002,INBOUND,200,2025-06-02T00:00:00
TXN0005779,SKU00035,WH003,OUTBOUND,-13,2023-04-12T00:00:00
TXN0005780,PRO00180,WH001,TRANSFER,144,
TXN0005781,PRO00131,WH003,RETURN,102,2023-01-30T00:00:00
TXN0005782,PRO00010,WH004,ADJUSTMENT,168,2025-03-13T00:00:00
TXN0005783,PRO00150,WH005,RETURN,36,2023-06-21T00:00:00
TXN0005784,SKU00035,WH001,TRANSFER,188,2024-06-18T00:00:00
TXN0005785,PRO00109,WH005,INBOUND,191,2023-11-05T00:00:00
TXN0005786,PRO00162,WH003,INBOUND,52,2025-05-05T00:00:00
TXN0005787,PRO00052,WH004,TRANSFER,59,2024-12-01T00:00:00
TXN0005788,PROD00006,WH005,INBOUND,109,2025-04-11T00:00:00
TXN0005789,PROD00123,WH004,,1,2025-02-03T00:00:00
TXN0005790,PRO00163,WH001,OUTBOUND,-158,2024-08-06T00:00:00
TXN0005791,SKU00057,WH005,ADJUSTMENT,167,2024-11-06T00:00:00
TXN0005792,PROD00006,WH005,ADJUSTMENT,167,2023-06-06T00:00:00
TXN0005793,ITM00175,WH002,INBOUND,134,2023-07-17T00:00:00
TXN0005794,ITM00127,WH004,RETURN,94,2024-12-06T00:00:00
TXN0005795,SKU00194,WH005,ADJUSTMENT,27,2024-04-17T00:00:00
TXN0005796,ITM00077,WH002,TRANSFER,130,2024-06-04T00:00:00
TXN0005797,SKU00046,WH005,RETURN,136,2024-03-12T00:00:00
TXN0005798,PRO00010,WH005,ADJUSTMENT,124,2024-08-04T00:00:00
TXN0005799,PRO00068,WH003,TRANSFER,48,2023-05-10T00:00:00
TXN0005800,PROD00044,WH005,TRANSFER,177,2023-05-31T00:00:00
TXN0005801,SKU00041,WH004,INBOUND,58,2024-07-19T00:00:00
TXN0005802,ITM00105,WH001,TRANSFER,186,2023-01-30T00:00:00
TXN0005803,SKU00173,WH005,,38,2024-03-22T00:00:00
TXN0005804,PRO00005,WH003,INBOUND,16,2025-07-23T00:00:00
TXN0005805,PROD00147,WH001,RETURN,132,2024-02-13T00:00:00
TXN0005806,PRO00078,WH002,INBOUND,81,2023-12-07T00:00:00
TXN0005807,PROD00177,WH003,RETURN,51,2024-04-26T00:00:00
TXN0005808,PROD00117,WH001,OUTBOUND,-22,2024-06-01T00:00:00
TXN0005809,PRO00032,WH001,TRANSFER,33,2025-06-04T00:00:00
TXN0005810,PROD00051,WH003,RETURN,21,2024-12-05T00:00:00
TXN0005811,PRO00157,WH003,OUTBOUND ,-197,2025-03-18T00:00:00
TXN0005812,PRO00131,WH005,TRANSFER,102,2024-07-20T00:00:00
TXN0005813,PRO00180,WH004,,29,2025-01-08T00:00:00
TXN0005814,PROD00024,WH001,INBOUND,134,2024-01-17T00:00:00
TXN0005815,PRO00078,WH002,TRANSFER,142,2024-03-06T00:00:00
TXN0005816,SKU00140,WH002,INBOUND,74,2024-05-25T00:00:00
TXN0005817,SKU00082,WH003,OUTBOUND,-13,2024-11-09T00:00:00
TXN0005818,PRO00146,WH003,TRANSFER,83,2024-06-10T00:00:00
TXN0005819,PROD00049,WH002,INBOUND,104,2023-09-25T00:00:00
TXN0005820,PROD00167,WH004,RETURN,75,2025-01-20T00:00:00
TXN0005821,PRO00076,WH004,RETURN,140,2023-05-09T00:00:00
TXN0005822,PROD00123,WH003,INBOUND,58,2023-04-25T00:00:00
TXN0005823,SKU00082,WH002,OUTBOUND,-197,2023-05-11T00:00:00
TXN0005824,SKU00190,WH001,TRANSFER,141,2025-07-04T00:00:00
TXN0005825,SKU00101,WH003,,87,2023-06-16T00:00:00
TXN0005826,SKU00116,WH004,RETURN,102,2025-07-14T00:00:00
TXN0005827,PRO00104,WH004,ADJUSTMENT,69,2024-08-31T00:00:00
TXN0005828,PROD00178,WH003,TRANSFER,110,2024-11-11T00:00:00
TXN0005829,SKU00083,WH001,INBOUND,49,2024-01-11T00:00:00
TXN0005830,PRO00161,WH004,RETURN,78,2023-03-03T00:00:00
TXN0005831,PRO00066,WH005,RETURN,22,2024-11-27T00:00:00
TXN0005832,PRO00163,WH001,OUTBOUND,-107,2023-08-13T00:00:00
TXN0005833,SKU00142,WH002, TRANSFER ,161,2023-03-28T00:00:00
TXN0005834,ITM00134,WH004,TRANSFER,13,2023-11-13T00:00:00
TXN0005835,PRO00047,WH005,TRANSFER,125,2024-05-16T00:00:00
TXN0005836,ITM00058,WH002,OUTBOUND,-107,2025-09-22T00:00:00
TXN0005837,PRO00019,WH004,TRANSFER,77,2023-09-29T00:00:00
TXN0005838,SKU00170,WH003,RETURN,170,2023-07-07T00:00:00
TXN0005839,PROD00164,WH004,ADJUSTMENT,67,2023-12-22T00:00:00
TXN0005840,PRO00010,WH004,TRANSFER,71,2024-03-27T00:00:00
TXN0005841,PROD00174,WH004,INBOUND,142,2023-11-14T00:00:00
TXN0005842,SKU00079,WH005,INBOUND,10,2024-06-20T00:00:00
TXN0005843,PRO00052,WH002,OUTBOUND,-119,2024-01-14T00:00:00
TXN0005844,PRO00037,WH003,INBOUND,7,2025-08-02T00:00:00
TXN0005845,ITM00023,WH002,ADJUSTMENT,45,2024-07-11T00:00:00
TXN0005846,PRO00052,WH002,INBOUND,185,2025-08-22T00:00:00
TXN0005847,ITM00135,WH002,TRANSFER,113,2024-05-23T00:00:00
TXN0005848,PRO00078,WH002,INBOUND,73,2023-07-17T00:00:00
TXN0005849,PRO00150,WH001,INBOUND,134,2025-02-02T00:00:00
TXN0005850,ITM00077,WH004,RETURN,3,2025-05-27T00:00:00
TXN0005851,PROD00167,WH004,TRANSFER,184,2023-12-23T00:00:00
TXN0005852,PRO00156,WH002,RETURN,157,2024-03-07T00:00:00
TXN0005853,ITM00015,WH002,RETURN,27,2023-04-10T00:00:00
TXN0005854,PROD00182,WH003,INBOUND,194,2024-11-19T00:00:00
TXN0005855,SKU00088,WH004,TRANSFER,78,2023-12-08T00:00:00
TXN0005856,SKU00154,WH005,RETURN,19,2023-02-18T00:00:00
TXN0005857,PRO00047,WH003,ADJUSTMENT,103,2024-04-25T00:00:00
TXN0005858,PRO00100,WH005,INBOUND,39,2025-07-23T00:00:00
TXN0005859,ITM00175,WH001,ADJUSTMENT,146,2025-07-12T00:00:00
TXN0005860,PRO00010,WH005,TRANSFER,196,2023-04-22T00:00:00
TXN0005861,PRO00012,WH005,TRANSFER,146,2024-06-29T00:00:00
TXN0005862,PROD00024,WH005,TRANSFER,94,2025-07-14T00:00:00
TXN0005863,PROD00164,WH002,RETURN,96,
TXN0005864,PRO00155,WH003,OUTBOUND,-126,2023-01-12T00:00:00
TXN0005865,ITM00065,WH005,ADJUSTMENT,5,
TXN0005866,SKU00020,WH003,OUTBOUND,-84,2023-01-03T00:00:00
TXN0005867,ITM00071,WH002,INBOUND,40,2025-04-03T00:00:00
TXN0005868,SKU00079,WH004,RETURN,199,2025-09-08T00:00:00
TXN0005869,PRO00005,WH003,OUTBOUND,-80,2023-03-19T00:00:00
TXN0005870,ITM00176,WH004,INBOUND,3,2024-10-31T00:00:00
TXN0005871,PRO00078,WH002,OUTBOUND,-149,2023-09-15T00:00:00
TXN0005872,PRO00137,WH005,INBOUND,44,2025-05-03T00:00:00
TXN0005873,ITM00001,WH003,OUTBOUND,-118,2024-03-27T00:00:00
TXN0005874,PROD00106,WH004,RETURN,173,2023-10-21T00:00:00
TXN0005875,ITM00176,WH001, INBOUND,95,2025-08-20T00:00:00
TXN0005876,SKU00067,WH005,RETURN,186,2025-01-17T00:00:00
TXN0005877,PROD00153,WH001,ADJUSTMENT,171,2023-01-22T00:00:00
TXN0005878,PRO00074,WH004,TRANSFER,40,2025-01-26T00:00:00
TXN0005879,SKU00116,WH002,INBOUND,162,2024-06-13T00:00:00
TXN0005880,PRO00060,WH001,OUTBOUND,-179,2024-03-14T00:00:00
TXN0005881,SKU00082,WH004,OUTBOUND,-186,2025-06-14T00:00:00
TXN0005882,PRO00162,WH003,OUTBOUND,-81,2024-03-30T00:00:00
TXN0005883,SKU00020,WH001,ADJUSTMENT,75,2023-11-14T00:00:00
TXN0005884,ITM00176,WH001,TRANSFER,132,2024-08-04T00:00:00
TXN0005885,ITM00110,WH005,RETURN,74,2023-08-01T00:00:00
TXN0005886,PROD00136,WH005,RETURN,148,2025-01-25T00:00:00
TXN0005887,SKU00009,WH005,ADJUSTMENT,128,2024-02-06T00:00:00
TXN0005888,PROD00049,WH005,INBOUND,76,2023-01-28T00:00:00
TXN0005889,SKU00020,WH003,TRANSFER,103,2023-09-10T00:00:00
TXN0005890,PRO00109,WH005,OUTBOUND,-91,2023-07-04T00:00:00
TXN0005891,PRO00007,WH001,OUTBOUND,-176,2024-10-13T00:00:00
TXN0005892,SKU00179,WH001,ADJUSTMENT,144,2023-01-28T00:00:00
TXN0005893,PROD00177,WH002,TRANSFER ,97,2023-05-21T00:00:00
TXN0005894,ITM00070,WH004,,14,2023-12-31T00:00:00
TXN0005895,PROD00106,WH005,TRANSFER,182,2023-01-23T00:00:00
TXN0005896,SKU00101,WH002,INBOUND,168,2024-07-28T00:00:00
TXN0005897,SKU00079,WH003,OUTBOUND,-108,2023-11-24T00:00:00
TXN0005898,ITM00033,WH003,TRANSFER,169,2024-02-01T00:00:00
TXN0005899,PROD00192,WH001,ADJUSTMENT,146,2023-03-05T00:00:00
TXN0005900,PROD00121,WH002,OUTBOUND,-56,2023-02-23T00:00:00
TXN0005901,SKU00009,WH001,ADJUSTMENT,57,2023-12-26T00:00:00
TXN0005902,PRO00037,WH002,INBOUND,79,2025-06-18T00:00:00
TXN0005903,SKU00159,WH005,ADJUSTMENT,84,2025-07-15T00:00:00
TXN0005904,PRO00017,WH002,OUTBOUND,-65,2023-10-31T00:00:00
TXN0005905,SKU00002,WH002,TRANSFER,134,2025-05-29T00:00:00
TXN0005906,ITM00033,WH003,INBOUND,146,2024-09-07T00:00:00
TXN0005907,PRO00081,WH004,TRANSFER,123,2023-11-04T00:00:00
TXN0005908,PROD00121,WH001,ADJUSTMENT,180,2023-03-18T00:00:00
TXN0005909,SKU00079,WH001,RETURN,12,2023-09-07T00:00:00
TXN0005910,SKU00124,WH001,ADJUSTMENT,62,2024-08-27T00:00:00
TXN0005911,ITM00034,WH001,TRANSFER,112,2024-03-11T00:00:00
TXN0005912,PRO00156,WH002,TRANSFER,91,2024-10-23T00:00:00
TXN0005913,ITM00200,WH004,OUTBOUND,-1,2024-07-15T00:00:00
TXN0005914,SKU00093,WH001,OUTBOUND,-175,2025-08-12T00:00:00
TXN0005915,PRO00019,WH002,OUTBOUND,-83,2024-08-19T00:00:00
TXN0005916,PROD00108,WH002,INBOUND,145,2024-03-12T00:00:00
TXN0005917,SKU00082,WH002,ADJUSTMENT,102,2024-07-30T00:00:00
TXN0005918,PROD00084,WH005,OUTBOUND,-163,2023-06-19T00:00:00
TXN0005919,PRO00076,WH001,OUTBOUND,-10,2023-07-31T00:00:00
TXN0005920,ITM00065,WH003,TRANSFER,63,2024-11-21T00:00:00
TXN0005921,PROD00153,WH001,RETURN,111,2024-01-15T00:00:00
TXN0005922,PRO00014,WH002,ADJUSTMENT,49,2023-10-18T00:00:00
TXN0005923,PROD00192,WH005,ADJUSTMENT,149,2025-03-24T00:00:00
TXN0005924,SKU00122,WH001,TRANSFER,60,2024-07-05T00:00:00
TXN0005925,PRO00162,WH004,TRANSFER,54,2024-04-01T00:00:00
TXN0005926,PRO00148,WH004,ADJUSTMENT,152,2025-02-18T00:00:00
TXN0005927,SKU00179,WH003,ADJUSTMENT,2,2024-11-16T00:00:00
TXN0005928,ITM00091,WH001,OUTBOUND ,-145,2023-06-04T00:00:00
TXN0005929,SKU00083,WH004,OUTBOUND,-131,2023-02-07T00:00:00
TXN0005930,PROD00117,WH001,RETURN,97,2025-09-21T00:00:00
TXN0005931,SKU00002,WH003,ADJUSTMENT,48,2024-04-10T00:00:00
TXN0005932,PROD00136,WH004,ADJUSTMENT,162,2025-04-04T00:00:00
TXN0005933,PRO00052,WH003,RETURN,135,2023-03-08T00:00:00
TXN0005934,SKU00124,WH001,TRANSFER,102,2023-06-10T00:00:00
TXN0005935,PROD00147,WH004,OUTBOUND,-151,
TXN0005936,SKU00140,WH002,,125,2023-01-22T00:00:00
TXN0005937,PROD00108,WH005,OUTBOUND,-60,2024-12-24T00:00:00
TXN0005938,PROD00117,WH002,ADJUSTMENT,35,2025-07-05T00:00:00
TXN0005939,PROD00084,WH005,ADJUSTMENT,195,2023-04-03T00:00:00
TXN0005940,PRO00100,WH005,ADJUSTMENT,172,2023-05-31T00:00:00
TXN0005941,PRO00030,WH001,INBOUND,21,2024-03-18T00:00:00
TXN0005942,PRO00081,WH001,ADJUSTMENT,57,2024-04-28T00:00:00
TXN0005943,PRO00014,WH003,ADJUSTMENT,32,
TXN0005944,PRO00097,WH003,TRANSFER,28,2024-02-12T00:00:00
TXN0005945,ITM00021,WH001,INBOUND,21,2024-05-09T00:00:00
TXN0005946,ITM00176,WH004,RETURN,52,
TXN0005947,PRO00078,WH005,ADJUSTMENT,172,2023-04-18T00:00:00
TXN0005948,SKU00179,WH005,TRANSFER,79,2024-07-18T00:00:00
TXN0005949,SKU00190,WH003,INBOUND,27,2023-06-17T00:00:00
TXN0005950,ITM00112,WH001,INBOUND,49,2025-08-25T00:00:00
TXN0005951,ITM00175,WH005,INBOUND,26,2024-03-04T00:00:00
TXN0005952,PRO00053,WH004,ADJUSTMENT,151,2024-04-17T00:00:00
TXN0005953,PRO00193,WH004,INBOUND,108,2024-07-22T00:00:00
TXN0005954,ITM00200,WH001,OUTBOUND,-22,2025-08-23T00:00:00
TXN0005955,PRO00131,WH004,TRANSFER,155,2024-03-16T00:00:00
TXN0005956,PROD00145,WH002,OUTBOUND,-57,2024-07-28T00:00:00
TXN0005957,SKU00094,WH003,,134,2023-12-28T00:00:00
TXN0005958,PRO00037,WH003,ADJUSTMENT,25,2024-12-24T00:00:00
TXN0005959,PROD00062,WH002,RETURN,194,2024-11-09T00:00:00
TXN0005960,PRO00032,WH001,INBOUND,65,2025-01-07T00:00:00
TXN0005961,PROD00153,WH004,ADJUSTMENT,165,2024-03-21T00:00:00
TXN0005962,PRO00183,WH001,RETURN,110,2023-10-03T00:00:00
TXN0005963,PRO00119,WH001,OUTBOUND,-12,2024-08-19T00:00:00
TXN0005964,SKU00094,WH003,RETURN,75,2024-04-01T00:00:00
TXN0005965,SKU00122,WH001,OUTBOUND,-96,2024-04-23T00:00:00
TXN0005966,SKU00197,WH004,ADJUSTMENT,147,2025-02-14T00:00:00
TXN0005967,PRO00193,WH002,RETURN,193,2024-10-19T00:00:00
TXN0005968,PROD00106,WH003,RETURN,166,2023-08-23T00:00:00
TXN0005969,PROD00048,WH005,INBOUND,165,2024-06-29T00:00:00
TXN0005970,SKU00041,WH005,OUTBOUND,-56,2024-12-29T00:00:00
TXN0005971,SKU00159,WH005,INBOUND,117,2023-03-05T00:00:00
TXN0005972,PROD00178,WH005,INBOUND,6,2025-06-22T00:00:00
TXN0005973,ITM00033,WH001,OUTBOUND,-69,2024-09-28T00:00:00
TXN0005974,ITM00166,WH001,ADJUSTMENT,193,2023-07-08T00:00:00
TXN0005975,PRO00019,WH004,OUTBOUND,-63,2024-09-19T00:00:00
TXN0005976,ITM00126,WH004,TRANSFER,8,2024-05-05T00:00:00
TXN0005977,SKU00079,WH001,TRANSFER,135,2025-07-06T00:00:00
TXN0005978,PRO00074,WH003,OUTBOUND,-4,2024-09-10T00:00:00
TXN0005979,PRO00087,WH003,TRANSFER,175,2024-08-14T00:00:00
TXN0005980,PROD00006,WH003,TRANSFER,172,2025-09-07T00:00:00
TXN0005981,ITM00036,WH002,OUTBOUND,-170,2024-11-16T00:00:00
TXN0005982,PRO00092,WH002,RETURN,105,2024-12-19T00:00:00
TXN0005983,SKU00130,WH004,TRANSFER,110,2023-09-28T00:00:00
TXN0005984,PRO00144,WH005,TRANSFER,2,2025-07-24T00:00:00
TXN0005985,ITM00127,WH001,RETURN,92,2024-12-22T00:00:00
TXN0005986,ITM00099,WH003,,88,2023-04-08T00:00:00
TXN0005987,PROD00165,WH003,OUTBOUND,-170,2023-01-30T00:00:00
TXN0005988,PROD00147,WH002,RETURN,150,2024-02-04T00:00:00
TXN0005989,ITM00065,WH004,OUTBOUND,-101,2024-04-08T00:00:00
TXN0005990,ITM00021,WH001,,78,2023-05-11T00:00:00
TXN0005991,PROD00049,WH002,TRANSFER,24,2024-02-17T00:00:00
TXN0005992,PROD00199,WH004,RETURN,25,2024-06-02T00:00:00
TXN0005993,PROD00184,WH004,,145,2025-05-22T00:00:00
TXN0005994,SKU00057,WH001,TRANSFER,114,2023-01-19T00:00:00
TXN0005995,PROD00125,WH002,OUTBOUND,-135,2024-03-08T00:00:00
TXN0005996,PROD00199,WH002,TRANSFER,135,2023-02-05T00:00:00
TXN0005997,ITM00134,WH002,INBOUND,197,2024-02-04T00:00:00
TXN0005998,SKU00103,WH004,ADJUSTMENT,45,2025-02-26T00:00:00
TXN0005999,PROD00080,WH005,INBOUND,195,2025-03-31T00:00:00
TXN0006000,PRO00053,WH001,OUTBOUND,-129,2024-09-10T00:00:00
TXN0006001,PROD00056,WH004,RETURN,109,2023-03-18T00:00:00
TXN0006002,SKU00179,WH003,TRANSFER,184,2023-07-10T00:00:00
TXN0006003,PROD00178,WH001,TRANSFER,50,2025-02-20T00:00:00
TXN0006004,ITM00001,WH001,OUTBOUND,-22,2023-06-14T00:00:00
TXN0006005,PROD00045,WH005,TRANSFER,30,2025-06-14T00:00:00
TXN0006006,ITM00021,WH002,OUTBOUND,-156,2023-09-09T00:00:00
TXN0006007,SKU00101,WH004,RETURN,167,2024-04-30T00:00:00
TXN0006008,PRO00042,WH002,ADJUSTMENT,149,2025-01-28T00:00:00
TXN0006009,SKU00138,WH001,OUTBOUND,-125,2024-06-25T00:00:00
TXN0006010,PROD00136,WH002,RETURN,199,2025-02-27T00:00:00
TXN0006011,PRO00038,WH005,,58,2025-01-31T00:00:00
TXN0006012,SKU00035,WH003,ADJUSTMENT,73,2023-09-26T00:00:00
TXN0006013,PROD00178,WH001,INBOUND,93,2023-02-17T00:00:00
TXN0006014,ITM00091,WH005,TRANSFER,92,2025-03-23T00:00:00
TXN0006015,PRO00053,WH003,RETURN,67,2025-09-16T00:00:00
TXN0006016,PROD00018,WH005,ADJUSTMENT,50,2025-01-29T00:00:00
TXN0006017,PRO00042,WH005,INBOUND,91,2025-08-30T00:00:00
TXN0006018,PROD00178,WH001,OUTBOUND,-95,2025-08-12T00:00:00
TXN0006019,PRO00133,WH001,,100,2024-07-15T00:00:00
TXN0006020,SKU00159,WH004,TRANSFER,35,2024-06-01T00:00:00
TXN0006021,PRO00095,WH004,INBOUND,108,2025-01-30T00:00:00
TXN0006022,PRO00068,WH002,ADJUSTMENT,126,2024-10-15T00:00:00
TXN0006023,ITM00050,WH004,,179,2025-08-06T00:00:00
TXN0006024,PROD00165,WH002,TRANSFER,98,2023-09-24T00:00:00
TXN0006025,PRO00180,WH002,RETURN,149,2023-02-25T00:00:00
TXN0006026,PROD00090,WH003,ADJUSTMENT,8,2024-10-10T00:00:00
TXN0006027,PROD00117,WH002,ADJUSTMENT,141,2025-05-26T00:00:00
TXN0006028,SKU00067,WH001,ADJUSTMENT,187,2023-06-27T00:00:00
TXN0006029,SKU00122,WH003,OUTBOUND,-18,2025-06-29T00:00:00
TXN0006030,PROD00107,WH005,OUTBOUND,-104,2023-02-03T00:00:00
TXN0006031,ITM00023,WH004,OUTBOUND,-56,2025-03-03T00:00:00
TXN0006032,PRO00068,WH001,TRANSFER,24,2023-08-19T00:00:00
TXN0006033,PROD00106,WH003,ADJUSTMENT,50,2024-05-27T00:00:00
TXN0006034,PRO00081,WH002,TRANSFER,163,2025-06-11T00:00:00
TXN0006035,PROD00051,WH001,TRANSFER,136,2024-06-10T00:00:00
TXN0006036,PROD00016,WH001,RETURN,10,2024-01-06T00:00:00
TXN0006037,PRO00013,WH005,TRANSFER,180,2025-04-10T00:00:00
TXN0006038,PROD00149,WH002, ADJUSTMENT ,53,2023-12-27T00:00:00
TXN0006039,PROD00008,WH004,OUTBOUND,-11,2024-06-30T00:00:00
TXN0006040,PRO00012,WH003,ADJUSTMENT,21,2025-09-28T00:00:00
TXN0006041,SKU00190,WH001,INBOUND,97,2024-05-15T00:00:00
TXN0006042,ITM00099,WH005,RETURN,101,2024-12-22T00:00:00
TXN0006043,PRO00095,WH003,TRANSFER,103,2023-11-10T00:00:00
TXN0006044,PRO00115,WH004,ADJUSTMENT,97,2023-08-27T00:00:00
