order_id,customer_id,sku,qty,order_date,status
ORD003846,CUST00071,PRO00003,66,2023-02-10,Processing
ORD003847,CUST00073,ITM00011,26,2025-08-31,Cancelled
ORD003848,CUST00056,PRO00078,39,2024-07-27,
ORD003849,CUST00266,PROD00178,20,2024-04-26,Processing
ORD003850,CUST00172,PROD00185,58,2024-07-11,Pending
ORD003851,CUST00305,SKU00089,95,2023-11-15,Cancelled
ORD003852,CUST00156,SKU00188,34,2023-11-02,Cancelled 
ORD003853,CUST00330,SKU00194,36,2023-07-30,Completed
ORD003854,CUST00115,PRO00100,9,2025-01-05,Completed
ORD003855,CUST00345,ITM00025,18,,Cancelled
ORD003856,CUST00381,SKU00026,41,2024-01-15,Cancelled
ORD003857,CUST00356,PRO00017,10,2024-04-17,Pending
ORD003858,CUST00360,ITM00011,76,2024-04-25,Completed
ORD003859,CUST00345,PROD00062,73,2023-04-06,Processing
ORD003860,CUST00037,SKU00082,-11,2025-08-17,Pending
ORD003861,CUST00368,SKU00181,49,2025-08-24,Completed
ORD003862,CUST00420,SKU00143,45,2025-09-27,Pending
ORD003863,CUST00112,PRO00003,51,2023-05-22,Processing
ORD003864,CUST00093,PRO00005,64,2024-08-13,Completed
ORD003865,CUST00452,PROD00045,75,2024-03-23,Cancelled
ORD003866,CUST00186,ITM00176,77,2025-08-22,Pending
ORD003867,CUST00226,SKU00054,78,2023-09-09,Pending
ORD003868,CUST00215,PRO00144,91,2024-07-02,Cancelled
ORD003869,CUST00196,SKU00141,95,2024-11-11,Cancelled
ORD003870,CUST00221,PRO00104,7,2023-06-19,Completed
ORD003871,CUST00401,ITM00071,72,2025-04-29,Processing
ORD003872,CUST00115,PRO00195,35,2025-05-01,Shipped
ORD003873,CUST00314,PROD00121,58,02/10/2024,Pending
ORD003874,CUST00257,PRO00144,21,2025-02-28,Shipped
ORD003875,CUST00370,PRO00029,96,2024-02-20,Shipped
ORD003876,CUST99999,SKU00197,4,2024-12-25,Pending
ORD003877,CUST00095,PRO00012,5,2023-05-16,
ORD003878,CUST00264,SKU00186,44,2024-06-01,Completed
ORD003879,CUST00424,PROD00062,55,2023-11-04,Processing
ORD003880,CUST00028,PRO00092,73,2025-06-05,Completed
ORD003881,CUST00349,SKU00061,9,2023-06-01,Completed
ORD003882,CUST00076,ITM00091,79,2024-07-17,Completed
ORD003883,CUST00478,SKU00169,62,2023-07-17,Pending
ORD003884,CUST00158,PROD00080,91,2024-04-06,Cancelled
ORD003885,CUST00370,PROD00051,52,2024-03-10,Shipped
ORD003886,CUST00149,ITM00025,88,2024-10-11,Completed
ORD003887,CUST00090,ITM00166,59,2024-02-27,Completed
ORD003888,CUST00238,PROD00164,75,2023-01-28,Completed
ORD003889,CUST00492,ITM00127,4,2024-02-19,Processing
ORD003890,CUST00399,SKU00120,41,2023-05-29,Shipped
ORD003891,CUST00172,PROD00171,15,2023-05-08,Completed
ORD003892,CUST00123,SKU00190,98,2023-06-28,Pending
ORD003893,CUST00167,PROD00004,77,2024-12-14,Completed
ORD003894,CUST00056,SKU00054,65,2025-04-17,Completed
ORD003895,CUST00437,PRO00013,78,2024-10-04,Processing
ORD003896,CUST00253,PROD00184,47,2025-07-14,Processing
ORD003897,,PRO00148,66,2023-05-17,Cancelled
ORD003898,CUST00009,PROD00045,32,2023-03-06,Completed
ORD003899,CUST00272,PRO00092,51,2023-12-05,Completed 
ORD003900,CUST00207,SKU00082,,2024-07-20,Processing
ORD003901,CUST00194,PROD00153,11,04/18/2023,Cancelled
ORD003902,CUST00023,SKU00130,21,09/07/2025,Pending
ORD003903,CUST00078,SKU00124,65,2025-07-18,Pending
ORD003904,CUST00086,ITM00110,21,2025-08-22,Cancelled
ORD003905,CUST00175,PROD00084,14,,Cancelled
ORD003906,CUST00195,ITM00111,79,2024-03-30,Completed
ORD003907,CUST00184,ITM00111,,2025-04-03,Completed
ORD003908,CUST00464,PROD00132,59,2023-10-31,Cancelled
ORD003909,CUST00325,PROD00090,85,2025-07-17,Pending
ORD003910,CUST00386,PRO00055,62,2023-03-25,Shipped
ORD003911,CUST00433,PRO00066,60,2024-07-03,Shipped 
ORD003912,CUST00130,PRO00012,8,2023-08-01,Shipped
ORD003913,,PRO00007,16,2024-05-04,Pending
ORD003914,CUST00342,SKU00094,25,2024-06-05,Cancelled
ORD003915,CUST00217,SKU00002,70,2024-03-15,Processing
ORD003916,CUST00301,PRO00104,55,2025-08-03,Completed
ORD003917,CUST00236,ITM00113,16,2024-03-23,Pending
ORD003918,,PROD00136,41,2023-05-16,Processing
ORD003919,CUST00072,PRO00029,89,2024-04-12,Cancelled
ORD003920,CUST00427,PRO00162,51,2024-06-15,Pending
ORD003921,CUST00460,PRO00156,96,2023-05-15,Pending
ORD003922,CUST00279,SKU00190,46,2024-06-04,Processing
ORD003923,CUST00431,PROD00160,19,2023-04-05,Completed
ORD003924,CUST00307,PROD00174,17,2023-06-01,Completed
ORD003925,CUST00367,PRO00131,23,2023-03-16,Pending 
ORD003926,CUST00156,PRO00087,16,2025-05-19,Completed
ORD003927,CUST00097,PROD00048,41,2023-08-28,Shipped
ORD003928,CUST00027,SKU00041,38,2023-03-16,Cancelled
ORD003929,CUST00114,PROD00168,100,2023-09-11,Shipped
ORD003930,CUST00272,SKU00083,3,2023-09-21,Cancelled
ORD003931,CUST00127,PRO00095,7,2023-01-09,Completed
ORD003932,CUST00384,SKU00122,20,2024-08-10,Completed
ORD003933,CUST00228,PRO00144,36,2025-01-22,Completed
ORD003934,CUST00443,PRO00148,98,2025-03-08,Processing
ORD003935,CUST00442,SKU00188,5,2023-04-27,Completed
ORD003936,CUST00428,PROD00073,22,2023-10-17,Pending
ORD003937,CUST00043,PROD00129,90,2024-12-02,Cancelled
ORD003938,CUST00449,ITM00050,10,2024-09-12,Processing
ORD003939,CUST00159,PROD00145,23,2024-03-27,Processing
ORD003940,,PRO00155,46,2025-01-24,Shipped
ORD003941,CUST00381,ITM00043,62,2023-11-22,Completed
ORD003942,CUST00032,PRO00003,15,,Shipped
ORD003943,CUST00063,PROD00184,80,2025-01-18,Cancelled
ORD003944,CUST00108,ITM00113,4,2024-05-15,Cancelled
ORD003945,CUST00164,SKU00093,40,2024-09-10,Completed
ORD003946,CUST00088,SKU00122,69,2024-05-29,Shipped
ORD003947,CUST00462,PROD00147,5,2024-09-11,Shipped
ORD003948,CUST99999,PRO00039,97,2024-08-18,Processing
ORD003949,CUST00306,ITM00040,3,2023-01-10,Completed
ORD003950,CUST00250,PRO00032,90,2023-09-13,Completed
ORD003951,CUST00234,PRO00053,44,2025-07-23,Pending
ORD003952,CUST00236,SKU00054,61,2025-02-21,Processing
ORD003953,CUST00303,PROD00051,39,2024-07-08,Processing
ORD003954,CUST00242,PRO00148,76,2024-01-12,Processing
ORD003955,CUST00164,PRO00100,79,2025-08-26,Pending
ORD003956,CUST00386,SKU00057,10,2023-10-24,Cancelled
ORD003957,CUST00034,PROD00129,65,2025-03-09,Processing
ORD003958,CUST00491,PRO00010,,2023-12-19,Shipped
ORD003959,CUST00101,PRO00157,85,2023-12-15,Pending
ORD003960,CUST00022,PROD00192,96,2023-02-21,Shipped
ORD003961,CUST00445,PROD00006,7,2023-06-01,Shipped
ORD003962,CUST00069,PRO00156,35,2023-12-20,Cancelled
ORD003963,CUST00088,SKU00083,58,2023-08-16,Processing 
ORD003964,CUST00376,PROD00199,11,08-05-2025,Processing
ORD003965,CUST00074,ITM00200,43,2024-07-22,Cancelled
ORD003966,CUST00090,ITM00034,76,2023-10-15,Pending
ORD003967,CUST00328,ITM00001,75,2023-01-30,Processing
ORD003968,CUST00458,PRO00085,17,2024-08-03,Cancelled
ORD003969,CUST00404,PRO00180,46,2024-04-25,Processing
ORD003970,CUST00477,ITM00126,,2023-04-05,Processing
ORD003971,CUST00218,PRO00013,74,2025-08-23,Completed
ORD003972,CUST00297,PROD00184,92,2024-10-13,Completed
ORD003973,CUST00396,PROD00177,10,2023-01-01,Shipped
ORD003974,CUST00214,PROD00153,84,2024-01-05,Pending
ORD003975,CUST00199,PROD00199,20,2024-12-12,Completed
ORD003976,CUST00386,SKU00103,41,2023-04-18,Shipped
ORD003977,CUST00359,SKU00046,78,2023-11-19,Processing
ORD003978,CUST00354,PROD00080,29,2024-07-23,Completed
ORD003979,CUST00235,ITM00176,5,2023-09-04,Pending
ORD003980,,PROD00168,67,2024-05-18,Pending
ORD003981,CUST00412,PRO00081,1,2024-04-11,Pending
ORD003982,CUST00139,PROD00024,67,2025-06-05,Processing
ORD003983,CUST00166,ITM00077,84,2025-08-23,Processing
ORD003984,CUST00087,PRO00052,50,2023-11-06,Shipped
ORD003985,CUST00384,SKU00054,68,2025-02-25,Completed
ORD003986,CUST00265,SKU00141,78,2025-02-14,Pending
ORD003987,CUST00309,PRO00027,95,2024-08-05,Cancelled
ORD003988,CUST00063,SKU00046,91,2023-09-10,Cancelled
ORD003989,CUST00290,PROD00044,28,2024-03-04,Pending
ORD003990,CUST00289,PRO00013,30,2023-08-02,Completed
ORD003991,CUST00378,SKU00061,96,05-09-2023,Pending
ORD003992,CUST00365,PRO00010,79,2023-01-17,Pending
ORD003993,CUST00238,PROD00048,63,2024-06-26,Processing
ORD003994,CUST00367,PRO00193,28,2024-12-01,Processing
ORD003995,CUST00224,PROD00199,58,2023-08-20,
ORD003996,CUST00312,PROD00080,20,2025-04-16,Pending
ORD003997,CUST00483,SKU00130,28,2025-08-11,Processing
ORD003998,CUST00278,PRO00183,22,2023-06-03,Processing
ORD003999,CUST00258,PROD00084,6,2024-11-09,Pending
ORD004000,CUST00320,SKU00197,41,2024-08-16,Pending
ORD004001,CUST00414,PRO00156,18,2023-01-16, Cancelled 
ORD004002,CUST00252,SKU00082,24,2023-12-23,Shipped
ORD004003,CUST00051,SKU00002,90,2024-02-16,Pending
ORD004004,CUST00149,PROD00174,6,2023-07-02,Cancelled
ORD004005,CUST00012,SKU00009,95,2023-07-24,Processing
ORD004006,CUST00180,PRO00156,56,2023-04-15,Pending
ORD004007,CUST00281,ITM00110,24,2024-02-14,Cancelled
ORD004008,CUST00048,PRO00039,52,2024-01-17,Completed
ORD004009,CUST00178,PRO00146,80,2024-10-27,Completed
ORD004010,CUST00268,ITM00096,27,2024-01-14,Processing
ORD004011,CUST00274,SKU00041,24,2025-03-14,Cancelled
ORD004012,CUST00220,PRO00198,48,2023-11-02,Shipped
ORD004013,CUST00500,SKU00088,48,,Pending
ORD004014,CUST99999,SKU00031,10,2024-04-04,Processing
ORD004015,CUST00236,PRO00003,54,2024-03-21,Cancelled
ORD004016,CUST00307,SKU00093,26,2025-07-12,Shipped
ORD004017,CUST00404,SKU00140,41,2023-10-07,Cancelled
ORD004018,CUST00205,PROD00084,6,2023-09-17,Pending
ORD004019,CUST00347,ITM00023,23,2025-09-04,Cancelled
ORD004020,CUST00290,PRO00081,69,2023-05-11,Processing
ORD004021,CUST00445,PRO00104,19,2023-11-10,Completed
ORD004022,CUST00435,ITM00071,,2024-11-29,Completed
ORD004023,CUST00232,ITM00091,57,2024-05-25,Completed
ORD004024,CUST00380,PROD00102,49,2025-05-02,Pending
ORD004025,CUST00346,PROD00147,95,2024-01-27,Pending
ORD004026,CUST00059,PRO00156,50,2024-05-01,Cancelled
ORD004027,CUST00217,PRO00155,72,2025-03-01,Pending
ORD004028,CUST00304,SKU00118,23,2023-07-31,Completed
ORD004029,CUST00229,PRO00066,66,2023-09-08,Cancelled
ORD004030,CUST00345,PROD00160,56,2024-10-23,
ORD004031,CUST00067,PROD00185,64,2025-04-24,INVALID
ORD004032,CUST00486,PRO00085,86,2025-05-23,Cancelled
ORD004033,CUST00368,SKU00098,72,2024-02-19,Processing
ORD004034,CUST00415,PRO00133,15,2023-03-21,
ORD004035,CUST00499,PRO00150,20,2024-12-29,INVALID
ORD004036,CUST00031,PRO00144,30,2023-11-20,INVALID
ORD004037,CUST00132,SKU00190,87,2023-05-31,Shipped
ORD004038,CUST00372,PRO00053,58,2023-03-04,Shipped
ORD004039,CUST00233,PROD00182,79,2025-03-24,Completed
ORD004040,CUST00475,SKU00020,80,2024-03-03,Completed
ORD004041,CUST00231,PRO00081,33,2024-12-14,Pending
ORD004042,CUST00073,PRO00005,18,2023-09-25,Completed
ORD004043,CUST00212,PROD00075,27,2024-05-09,Processing
ORD004044,CUST00078,PRO00095,88,2023-10-15,Cancelled
ORD004045,CUST00061,PROD00125,20,2023-12-03,Processing
ORD004046,CUST00387,SKU00083,82,2023-04-12,Cancelled
ORD004047,CUST00217,ITM00011,7,2024-10-11,Processing
ORD004048,CUST00120,SKU00159,94,,Shipped
ORD004049,CUST00334,SKU00031,66,2023-04-05,Shipped
ORD004050,CUST00355,PRO00028,39,2025-07-23,Completed
ORD004051,CUST00481,SKU00141,26,2023-10-03,Cancelled
ORD004052,CUST00468,SKU00086,35,2024-06-11,Processing
ORD004053,CUST00448,PROD00177,87,2024-04-17,Shipped
ORD004054,CUST00253,ITM00200,13,2024-06-19,Processing
ORD004055,CUST00048,SKU00103,86,2023-08-08,Shipped
ORD004056,CUST00039,PRO00156,99,2023-01-07,Pending
ORD004057,CUST00286,PROD00192,11,2024-06-21,Completed
ORD004058,CUST00338,PROD00117,16,2025-04-23,Cancelled
ORD004059,CUST00254,ITM00114,34,2023-06-23,
ORD004060,CUST00304,ITM00158,90,2025-08-27,Shipped
ORD004061,CUST00271,PRO00180,88,2024-06-20,Shipped
ORD004062,CUST00184,ITM00172,33,2023-12-14,Processing
ORD004063,CUST00142,PROD00123,46,2025-05-14,Processing
ORD004064,CUST00175,PROD00164,64,2025-05-12,Pending
ORD004065,CUST00063,SKU00152,46,2023-03-27,Pending
ORD004066,CUST00314,ITM00200,48,2025-02-09,Shipped
ORD004067,CUST00078,ITM00050,14,2025-06-05,Pending
ORD004068,CUST00347,PROD00121,81,2025-06-24,Completed
ORD004069,CUST00083,PRO00119,2,2025-09-20,Processing
ORD004070,CUST00179,ITM00015,55,2025-02-14,Completed
ORD004071,CUST00010,SKU00035,77,2024-02-29,Shipped
ORD004072,CUST00308,PRO00030,43,2024-11-04,Shipped
ORD004073,CUST00059,PROD00153,,2025-03-13,Completed
ORD004074,CUST00255,PROD00147,27,2024-09-13,Completed
ORD004075,CUST00111,SKU00072,83,2023-08-05,Pending
ORD004076,CUST00149,PRO00038,92,2025-02-25,Shipped
ORD004077,CUST00220,PRO00052,32,2025-02-19,Pending
ORD004078,CUST00491,PROD00059,,2024-05-11,Completed
ORD004079,CUST00150,PRO00010,10,2024-12-13,Completed
ORD004080,CUST00112,SKU00079,11,2024-01-21,Shipped
ORD004081,CUST00119,SKU00181,18,2024-05-19,Completed
ORD004082,CUST00113,SKU00054,68,2024-08-03,Completed
ORD004083,CUST00063,PRO00137,81,2025-07-20,Completed
ORD004084,CUST00370,SKU00169,67,2023-05-02,
ORD004085,CUST00229,PROD00102,23,2025-08-21,Pending
ORD004086,CUST00485,SKU00138,91,2024-08-30,Processing
ORD004087,CUST00277,PROD00136,56,2023-09-09,Completed
ORD004088,CUST00284,PROD00045,28,2025-05-10,Processing
ORD004089,CUST00333,PRO00180,57,2023-12-15,Shipped
ORD004090,CUST00062,PROD00004,66,2025-09-07,Completed
ORD004091,CUST00202,SKU00101,18,2024-04-18,
ORD004092,CUST00203,PROD00108,67,2025-07-21,Shipped
ORD004093,CUST00254,SKU00046,-20,2023-07-17,Cancelled
ORD004094,CUST00214,ITM00099,20,2024-11-08,Processing
ORD004095,CUST00149,PROD00125,,2023-01-31,Pending
ORD004096,CUST00465,PROD00018,33,2025-06-15,Pending
ORD004097,CUST00225,SKU00103,60,2024-03-21,Cancelled
ORD004098,CUST00381,PROD00191,28,2023-05-25,Processing
ORD004099,CUST00228,PRO00027,82,2023-01-02,Shipped
ORD004100,CUST00139,PRO00157,22,2024-02-20,Completed
ORD004101,CUST00233,SKU00079,15,2023-04-29,Pending
ORD004102,CUST00274,ITM00077,-29,10/10/2024,Pending
ORD004103,CUST00460,PROD00051,92,2024-08-05,Completed
ORD004104,CUST00201,ITM00158,8,2023-11-15,Cancelled
ORD004105,CUST00296,PRO00183,23,2024-02-12,Completed
ORD004106,CUST00156,PRO00076,86,2024-06-02,Cancelled
ORD004107,CUST00108,PRO00014,56,2024-05-19,Shipped
ORD004108,CUST00444,PROD00174,74,2025-01-30,Processing
ORD004109,,SKU00054,57,2025-08-25,Shipped
ORD004110,CUST00309,PRO00162,15,2023-04-06,Pending
ORD004111,CUST00249,PRO00022,44,2025-07-18,Pending
ORD004112,CUST00365,ITM00023,19,2024-11-01,Pending
ORD004113,CUST00309,PROD00004,91,2025-07-24,Pending
ORD004114,CUST00027,ITM00176,20,2024-05-02,Completed
ORD004115,CUST00116,PROD00199,47,2023-02-17,Completed
ORD004116,CUST00123,ITM00071,55,2024-01-05,Cancelled
ORD004117,,PROD00185,99,2024-11-06,Processing
ORD004118,CUST00472,ITM00135,1,2024-11-19,Pending
ORD004119,CUST00314,SKU00046,25,2024-11-02,Pending
ORD004120,CUST00007,ITM00077,97,2023-07-02,Cancelled
ORD004121,CUST00265,SKU00130,31,2025-05-07,Shipped
ORD004122,CUST00221,ITM00021,11,2024-04-22,Processing
ORD004123,CUST00129,PRO00013,5,2024-12-11,Processing
ORD004124,CUST00324,SKU00141,68,2023-09-07,Completed
ORD004125,CUST00313,PROD00080,95,2023-08-29, Shipped
ORD004126,CUST00087,ITM00043,1,04/30/2024,Completed
ORD004127,CUST00159,SKU00124,43,2025-03-07,Processing
ORD004128,CUST00480,PROD00177,35,2023-02-20,Completed
ORD004129,CUST00384,ITM00127,82,2025-02-16,Pending
ORD004130,CUST00136,PRO00133,100,2023-10-27,Shipped
ORD004131,CUST00413,SKU00170,16,2023-05-05,Completed
ORD004132,CUST00222,SKU00140,16,06-12-2024,Completed
ORD004133,CUST00370,PRO00003,86,2025-08-24,Processing
ORD004134,CUST00003,PROD00075,34,2023-06-17,Processing
ORD004135,CUST00038,SKU00116,42,2024-02-07,Completed
ORD004136,CUST00336,ITM00063,20,,Shipped
ORD004137,CUST00054,ITM00070,67,2024-02-04,Shipped
ORD004138,CUST00460,PRO00005,29,2023-04-20,Shipped
ORD004139,CUST00124,ITM00050,74,2024-08-12,Processing
ORD004140,CUST00224,PROD00185,40,2024-10-09,Pending
ORD004141,CUST00486,PROD00160,46,2023-04-01,Pending
ORD004142,CUST00276,PROD00121,86,2023-08-26,Completed
ORD004143,CUST00484,ITM00105,68,2023-12-20,Shipped
ORD004144,CUST00224,ITM00126,79,2023-03-06,Cancelled
ORD004145,CUST00262,SKU00124,71,2024-04-16,Pending
ORD004146,CUST00012,PROD00049,84,2024-06-21,Shipped
ORD004147,CUST00135,ITM00134,37,2024-04-23,Shipped
ORD004148,CUST00185,ITM00158,15,2025-03-13,Processing
ORD004149,CUST00483,PRO00022,84,2023-03-17,Cancelled
ORD004150,CUST00389,SKU00093,67,2023-12-16,Processing
ORD004151,CUST00226,PROD00075,18,2025-06-22,Shipped
ORD004152,CUST00027,PRO00133,5,2024-05-09,Cancelled
ORD004153,,SKU00152,61,2025-07-05,Cancelled
ORD004154,CUST00366,PRO00028,88,2025-08-24,Cancelled
ORD004155,CUST00371,PROD00107,43,2024-12-17,Processing
ORD004156,CUST00016,PROD00016,19,2025-07-19,Cancelled
ORD004157,CUST00349,SKU00002,49,2025-09-22,Completed
ORD004158,CUST00319,PRO00144,58,2025-07-02,Completed
ORD004159,CUST00214,PRO00146,37,2025-01-30,Pending 
ORD004160,CUST00256,PRO00064,69,2023-11-18,Cancelled
ORD004161,CUST00084,PRO00014,33,2024-02-07,Completed
ORD004162,CUST00338,PRO00095,73,2024-12-26,Shipped
ORD004163,CUST00014,ITM00033,-55,2024-08-18,Processing
ORD004164,CUST00024,PRO00115,56,2025-06-09,Processing
ORD004165,CUST00103,SKU00194,52,2023-01-16,Pending
ORD004166,CUST00459,PRO00017,40,2025-02-11,Shipped
ORD004167,CUST00031,ITM00070,23,2024-01-16,Completed
ORD004168,CUST00222,PROD00045,45,2023-11-16,Cancelled
ORD004169,CUST00311,PRO00157,2,2023-12-01,Processing
ORD004170,CUST00413,PROD00102,64,2023-04-26, Processing 
ORD004171,CUST00174,SKU00154,86,2024-08-28,Completed
ORD004172,CUST00217,PROD00160,75,2023-02-11,Cancelled
ORD004173,CUST00096,ITM00071,80,2024-11-10,Shipped
ORD004174,CUST00468,PROD00107,46,2025-01-29,Pending
ORD004175,CUST00005,PROD00171,27,2023-01-26,Completed
ORD004176,CUST00319,SKU00035,72,2025-04-03,Shipped
ORD004177,CUST00067,PROD00080,24,2024-01-31,Cancelled
ORD004178,CUST00414,PROD00164,30,2024-11-11,Processing
ORD004179,CUST00427,SKU00079,86,2024-08-27,Completed
ORD004180,CUST00006,PRO00085,6,2025-09-21,Shipped
ORD004181,CUST00219,PRO00081,80,2025-06-26,Processing
ORD004182,CUST00193,SKU00072,65,2024-11-17,Pending
ORD004183,CUST00097,ITM00158,88,2023-08-30,Completed
ORD004184,CUST00368,SKU00002,12,2024-11-05,Shipped
ORD004185,CUST00461,PRO00027,73,2025-07-11,Cancelled
ORD004186,CUST00231,PROD00056,64,2024-05-06,Processing
ORD004187,CUST00427,PRO00095,24,2025-07-31,Completed
ORD004188,CUST00426,SKU00098,30,2023-06-07,Cancelled
ORD004189,CUST00385,PROD00177,34,2023-10-24,Pending
ORD004190,CUST00119,SKU00041,64,2024-07-01,Processing
ORD004191,CUST00291,ITM00135,28,2023-01-17,Pending
ORD004192,CUST00129,PRO00066,23,2024-05-17,Processing
ORD004193,CUST00491,SKU00169,37,2023-02-08,Processing
ORD004194,CUST00306,PROD00102,,2023-03-14,Shipped
ORD004195,CUST00153,ITM00011,7,,Completed
ORD004196,CUST00193,SKU00194,33,2023-02-23,Processing
ORD004197,CUST00327,SKU00169,89,2023-05-24,
ORD004198,CUST00316,SKU00094,17,2023-11-11,Shipped
ORD004199,CUST00353,PRO00109,60,2025-06-30,Cancelled
ORD004200,CUST00401,SKU00130,85,2025-07-01,INVALID
ORD004201,CUST99999,PRO00137,74,2024-01-18,Pending
ORD004202,CUST00408,SKU00035,38,2023-11-17,Pending
ORD004203,CUST00209,PRO00133,55,2025-08-08,Completed
ORD004204,CUST00041,ITM00112,,2025-01-03,Cancelled
ORD004205,CUST00145,PRO00013,14,2025-08-23,INVALID
ORD004206,CUST00214,PRO00109,91,2023-07-16,Cancelled
ORD004207,CUST00360,PROD00174,82,2024-07-20,Shipped
ORD004208,CUST00433,PRO00137,57,2025-03-17,Cancelled
ORD004209,CUST00442,PROD00018,97,2024-04-13,Pending
ORD004210,CUST00462,PRO00042,21,2024-12-24,Pending
ORD004211,CUST00286,SKU00124,39,2024-07-16,Completed
ORD004212,CUST00476,SKU00067,24,2024-04-10,Processing
ORD004213,CUST00451,PROD00149,12,2025-09-29,Cancelled
ORD004214,CUST00426,PRO00097,54,2023-02-12,
ORD004215,CUST00422,PRO00053,,2024-12-23,
ORD004216,CUST00456,SKU00197,14,2023-09-28,Shipped
ORD004217,CUST00017,ITM00071,30,2024-03-28,INVALID
ORD004218,CUST00181,SKU00098,92,2024-03-13,Processing
ORD004219,CUST00156,PRO00183,87,2025-09-23,Cancelled
ORD004220,CUST00334,PROD00056,,2025-05-12,INVALID
ORD004221,CUST00019,PROD00187,80,2024-04-04,Pending
ORD004222,CUST00129,SKU00152,57,2025-07-24,Completed
ORD004223,CUST00355,PRO00163,87,2024-07-06,Processing
ORD004224,CUST00324,SKU00170,78,2023-08-07,
ORD004225,CUST00109,ITM00134,6,,Shipped 
ORD004226,CUST00207,ITM00200,99,2023-07-08,Processing
ORD004227,CUST00473,ITM00033,86,2023-11-18,Processing
ORD004228,CUST99999,PROD00056,1,2025-01-03,Processing
ORD004229,CUST00357,ITM00105,61,2024-12-13,Completed
ORD004230,CUST00479,PRO00157,71,2023-12-27,Processing
ORD004231,CUST00396,PROD00107,7,2023-03-17,Shipped
ORD004232,CUST00070,SKU00046,47,2024-06-07,Processing
ORD004233,CUST00470,PROD00106,36,2023-05-15,Cancelled
ORD004234,CUST00400,PROD00171,36,2023-01-13,Processing
ORD004235,CUST00439,PRO00081,23,2025-05-30,Cancelled
ORD004236,CUST00244,PRO00156,23,2024-04-02,Completed
ORD004237,CUST00415,PRO00074,53,2025-04-04,Completed
ORD004238,CUST00081,ITM00001,,2023-12-27,Processing
ORD004239,CUST00201,ITM00200,20,2023-05-05,Completed
ORD004240,CUST00284,PRO00055,97,2024-07-07,Cancelled
ORD004241,CUST00411,SKU00026,,2023-07-22,Cancelled
ORD004242,CUST00334,SKU00093,83,2023-12-03,Shipped
ORD004243,CUST00373,PROD00182,31,2023-06-04,Cancelled
ORD004244,CUST00093,PRO00060,46,2024-04-09,Cancelled
ORD004245,,PROD00184,15,2025-01-13,Cancelled
ORD004246,CUST00122,PROD00192,15,2023-05-27,Pending
ORD004247,CUST00331,ITM00126,91,2025-03-25,Processing
ORD004248,CUST00375,PRO00064,11,2025-03-27,Shipped
ORD004249,CUST00314,PROD00165,21,2023-08-02,Completed
ORD004250,CUST00009,PRO00064,70,2024-07-27,Cancelled
ORD004251,CUST00124,SKU00072,23,2023-10-29,Processing
ORD004252,CUST00324,PROD00106,85,2025-08-21,Shipped
ORD004253,CUST00298,PROD00192,72,2024-02-19,INVALID
ORD004254,CUST00117,SKU00046,,01/01/2024,INVALID
ORD004255,CUST00162,SKU00026,52,2025-04-05,Cancelled
ORD004256,CUST00278,PRO00078,89,2023-04-25,Shipped
ORD004257,CUST00173,PRO00007,63,2023-12-13,INVALID
ORD004258,CUST00121,PRO00183,87,2025-05-17,Processing
ORD004259,CUST00012,ITM00126,27,2023-09-02,Completed
ORD004260,CUST00108,ITM00135,54,2024-05-14,Shipped
ORD004261,CUST00144,PROD00106,88,2025-07-26,Processing
ORD004262,CUST00400,PRO00133,70,2023-08-19,Completed
ORD004263,CUST00299,PRO00066,21,2023-09-10,Processing
ORD004264,CUST00196,ITM00034,17,2023-12-15,Processing
ORD004265,CUST00128,PROD00108,68,2025-01-15,Shipped
ORD004266,CUST00457,PROD00191,17,09-02-2025,Shipped
ORD004267,CUST00441,PROD00004,46,2024-01-26,Pending
ORD004268,CUST00302,PRO00115,91,2024-07-28,Processing
ORD004269,CUST00338,SKU00031,71,2024-06-02,Shipped
ORD004270,CUST00274,PRO00047,15,2024-08-10,Shipped
ORD004271,CUST00147,PRO00081,8,2025-07-15,Pending
ORD004272,CUST00076,PROD00174,44,2023-10-28,Cancelled
ORD004273,CUST00201,PROD00102,43,2025-05-23,Processing
ORD004274,CUST00279,SKU00152,27,2024-03-09,INVALID
ORD004275,CUST00263,SKU00035,53,2024-11-27,Shipped
ORD004276,CUST00449,PROD00044,63,2024-11-21,Shipped
ORD004277,CUST00484,ITM00070,82,2024-04-04,Pending
ORD004278,CUST00011,SKU00093,38,2023-01-11,Pending
ORD004279,CUST00192,PRO00085,5,2024-05-23,Pending
ORD004280,CUST00340,PRO00060,78,2023-11-03,Shipped
ORD004281,,SKU00009,79,2023-09-23,Cancelled
ORD004282,CUST00220,PRO00163,44,2023-07-09,Shipped
ORD004283,,PRO00155,31,2023-10-08,Pending
ORD004284,CUST00307,PRO00156,71,2023-12-06,Completed
ORD004285,CUST00477,ITM00043,20,,Shipped
ORD004286,CUST00456,PRO00193,66,2025-09-13,Cancelled
ORD004287,CUST00475,PRO00014,65,2023-02-25,Cancelled
ORD004288,CUST00370,ITM00096,70,2024-07-15,Completed
ORD004289,CUST00362,PROD00008,3,2025-03-06,Processing
ORD004290,CUST00254,ITM00034,94,2024-01-02,Cancelled
ORD004291,CUST00124,PRO00030,71,2025-03-17,Cancelled
ORD004292,CUST00214,ITM00111,87,2023-05-10,INVALID
